metacyc_id,Name,exposure,coef,stderr,pval,k,tau2,stderr.tau2,pval.tau2,I2,H2,weight_Derosa,weight_Lee,weight_McCulloch,weight_Routy,weight_Spencer,pval.bonf,qval.fdr,fdr,val,baseMean,Significance,Increased_in
PHOSLIPSYN-PWY,superpathway of phospholipid biosynthesis I (bacteria),Responder,-1.884762400995506e-5,1.3534724571504476e-4,0.8892495629270031,5,0,6.295728099504622e-8,0.88070837281167,0,1,56.559177756767866,5.054020448212633,0.4099314481348952,27.02692873816251,10.949941608722101,1,0.9983095638786016,0.9983095638786016,-0.139253842295662,2340288.2577946633,P>0.05,Non-responder
PWY-7761,NAD salvage pathway II (PNC IV cycle),Responder,1.2753640436854905e-5,9.266555097502938e-5,0.8905321566430645,5,0,2.885758647956947e-8,0.7900783888201973,0,1,45.50527111176376,15.963579153919191,0.3854042410699565,24.596543988252716,13.549201504994373,1,0.9983095638786016,0.9983095638786016,0.1376308704007127,1116513.3173428925,P>0.05,Responder
GLUDEG-I-PWY,GABA shunt,Responder,1.6879017718148602e-5,1.2458687020660801e-4,0.8922324488526063,5,3.568662492632739e-8,5.092103717164207e-8,0.17059706190528606,57.50629124898004,2.3532895324793164,36.749737633647136,19.700738075799045,2.2272612029925707,32.411346414928786,8.910916672632467,1,0.9983095638786016,0.9983095638786016,0.13547990803651594,360933.12354226894,P>0.05,Responder
THISYN-PWY,superpathway of thiamine diphosphate biosynthesis I,Responder,1.6491984808243697e-5,1.228664654253617e-4,0.8932231550010612,5,0,5.11745205572957e-8,0.5869412425455325,0,1,53.57281573955004,5.965656681061893,0.1135420555570913,26.620785683851413,13.727199839979562,1,0.9983095638786016,0.9983095638786016,0.13422690032751178,3070082.9752863455,P>0.05,Responder
COA-PWY,coenzyme A biosynthesis I (prokaryotic),Responder,-3.681902225052388e-5,2.8741900841942387e-4,0.898068053883494,5,1.9394020789372936e-7,2.757016931071971e-7,0.16168229190543645,54.690813851167285,2.207057961083599,33.72560447360172,14.449207621285703,2.776804963627458,30.274828501395167,18.773554440089953,1,0.9983095638786016,0.9983095638786016,-0.12810225201526942,4969435.215383069,P>0.05,Non-responder
PWY-5686,UMP biosynthesis I,Responder,3.7465156273509576e-5,3.0187626336107846e-4,0.9012300342511865,5,1.1754157472010876e-7,3.051754786930782e-7,0.30386853676488723,25.930441116206776,1.3500822943591269,42.17659806612081,9.119997542076433,3.1908534675022535,29.022816645680194,16.4897342786203,1,0.9983095638786016,0.9983095638786016,0.12410765873531757,7091806.347425717,P>0.05,Responder
SULFATE-CYS-PWY,superpathway of sulfate assimilation and cysteine biosynthesis,Responder,-2.3110644366373472e-5,1.9891231668359215e-4,0.9075058573594336,5,7.884431451490364e-8,1.2888664248075338e-7,0.31812158570524895,45.327635706523616,1.8290776572823686,36.370581640215946,9.496131077525348,1.2481986750705842,29.900922578787632,22.984166028400494,1,0.9983095638786016,0.9983095638786016,-0.1161850847232117,693250.741942507,P>0.05,Non-responder
PWY-5100,pyruvate fermentation to acetate and lactate II,Responder,-2.0449683429510257e-5,1.7945772584492588e-4,0.9092753286535981,5,4.367333474907714e-8,1.0602396447278608e-7,0.4417796997182765,27.701712979773195,1.3831586351696425,38.8292066046944,15.418937892076972,0.474573113205825,28.758209058244827,16.51907333177797,1,0.9983095638786016,0.9983095638786016,-0.11395265003626182,2125375.74497271,P>0.05,Non-responder
PWY-5850,superpathway of menaquinol-6 biosynthesis,Responder,-1.4816118226238036e-5,1.310244776919266e-4,0.9099679158186994,5,3.8956304063008715e-8,5.602610823652087e-8,0.23789160252912947,52.84218033615834,2.1205390900774654,32.96184068027871,10.882429733883082,1.3081828933861652,29.239114054193028,25.60843263825901,1,0.9983095638786016,0.9983095638786016,-0.11307901002341464,274893.91702620714,P>0.05,Non-responder
PWY-5896,superpathway of menaquinol-10 biosynthesis,Responder,-1.4816118226238036e-5,1.310244776919266e-4,0.9099679158186994,5,3.8956304063008715e-8,5.602610823652087e-8,0.23789160252912947,52.84218033615834,2.1205390900774654,32.96184068027871,10.882429733883082,1.3081828933861652,29.239114054193028,25.60843263825901,1,0.9983095638786016,0.9983095638786016,-0.11307901002341464,274893.91702620714,P>0.05,Non-responder
PWY-6703,preQ0 biosynthesis,Responder,2.1318601443165394e-5,1.9074214519191818e-4,0.9110084692333114,5,0,1.254900995569769e-7,0.2942031519551799,0,1,56.7392974514575,8.066036758773992,0.2670946150780138,27.352777921279504,7.574793253410997,1,0.9983095638786016,0.9983095638786016,0.1117666020884653,3828393.3181338226,P>0.05,Responder
METSYN-PWY,superpathway of L-homoserine and L-methionine biosynthesis,Responder,-1.834498855104037e-5,1.666569235121371e-4,0.9123488112383684,5,5.7724230065049485e-8,9.132194782987652e-8,0.2835165849883489,47.38874799884135,1.9007340862710838,33.40779519004945,9.053436437442489,2.820304491166584,31.616680940974902,23.10178294036658,1,0.9983095638786016,0.9983095638786016,-0.11007636625252093,414992.8952968458,P>0.05,Non-responder
PWY-5347,superpathway of L-methionine biosynthesis (transsulfuration),Responder,-1.891446441898211e-5,1.8138284862304085e-4,0.9169477573463312,5,7.233101771566922e-8,1.085581805290096e-7,0.24861062777078702,50.709796565033734,2.0288007155811494,32.92945066495765,9.864072482192661,2.9032794829057353,31.20351190870731,23.09968546123664,1,0.9983095638786016,0.9983095638786016,-0.10427923346981458,448518.24071099877,P>0.05,Non-responder
MET-SAM-PWY,superpathway of S-adenosyl-L-methionine biosynthesis,Responder,-1.63637069915565e-5,1.7436926777336716e-4,0.9252321795195573,5,6.481323706002946e-8,1.0003652152520678e-7,0.2670205400038992,48.838092282670985,1.9545791871660225,33.256786368364125,9.656478312444376,2.6290987289223615,31.24753087181462,23.21010571845452,1,0.9983095638786016,0.9983095638786016,-0.09384513223296258,441054.8699590049,P>0.05,Non-responder
PWY-5862,superpathway of demethylmenaquinol-9 biosynthesis,Responder,-9.976626639964274e-6,1.1235990879197563e-4,0.9292474588415726,5,2.8492790574095878e-8,4.146716091924187e-8,0.20203674087560974,52.831836055833875,2.1200740422792785,34.01995961187908,10.10396216254511,2.1894557809924624,30.1295039039822,23.55711854060114,1,0.9983095638786016,0.9983095638786016,-0.08879169400568944,276038.07697262225,P>0.05,Non-responder
PWY-5345,superpathway of L-methionine biosynthesis (by sulfhydrylation),Responder,1.8584602729212325e-5,2.1565369650436395e-4,0.9313249247249672,5,1.0613109802483168e-7,1.5264895217056236e-7,0.2110617453028172,53.2523415371539,2.1391445751123035,34.52116335345995,11.746910560626063,1.4523013762669947,28.91624219411037,23.36338251553664,1,0.9983095638786016,0.9983095638786016,0.08617799291391348,746823.0527941377,P>0.05,Responder
PWY-5505,L-glutamate and L-glutamine biosynthesis,Responder,9.96240043359214e-6,1.1740630316813198e-4,0.9323774219868696,5,3.47278322236395e-8,4.558940795269263e-8,0.506848859132202,59.57878301437236,2.473948274134261,33.123117575364084,12.508764606070041,2.2225996910597736,26.95921589459272,25.186302232913388,1,0.9983095638786016,0.9983095638786016,0.08485405097310202,749852.9537957105,P>0.05,Responder
PRPP-PWY,"superpathway of histidine, purine, and pyrimidine biosynthesis",Responder,-1.004440627048704e-5,1.1857037719065024e-4,0.9324898696701047,5,2.6333065825321206e-8,4.536823920117302e-8,0.2871959198395712,41.82312264914706,1.7188959695605575,34.37101360725018,9.90035635919108,0.3643545217041148,31.161911376675473,24.202364135179153,1,0.9983095638786016,0.9983095638786016,-0.08471261126492463,267875.8479377747,P>0.05,Non-responder
P41-PWY,pyruvate fermentation to acetate and (S)-lactate I,Responder,-1.710722666122146e-5,2.0694230428892457e-4,0.9341166049722449,5,7.95927702181401e-8,1.4078218311899836e-7,0.35277702448625775,40.29097573351348,1.674788714578409,35.43017555711023,19.13149301292951,0.5796026644290887,28.38446895225492,16.474259813276248,1,0.9983095638786016,0.9983095638786016,-0.08266664817521813,2034112.463619185,P>0.05,Non-responder
PWY-7111,pyruvate fermentation to isobutanol (engineered),Responder,-1.3786716142784925e-5,1.778254806312018e-4,0.9382023442295058,5,0,1.0972639587426922e-7,0.5003215636422415,0,1,53.12828466928961,8.763688635711391,0.3474893592472789,23.51132537822547,14.249211957526247,1,0.9983095638786016,0.9983095638786016,-0.07752947493153502,3900347.489782635,P>0.05,Non-responder
PWY-7211,superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis,Responder,7.0145260483455335e-6,9.183148207012341e-5,0.93911299108014,5,1.700445383743818e-8,2.8293526326809504e-8,0.09667953001502633,43.978079174462145,1.7850155533120267,33.306268875115435,14.764569194857739,3.40677563887202,29.443249749490274,19.07913654166454,1,0.9983095638786016,0.9983095638786016,0.07638476359326503,327691.15969417745,P>0.05,Responder
PWY-5103,L-isoleucine biosynthesis III,Responder,-1.370528667471117e-5,1.9587722997007744e-4,0.9442185254740617,5,0,1.2850201424618284e-7,0.9574712241816119,0,1,41.235340289584194,5.174846535885457,8.368082855012263,32.809576194832694,12.41215412468539,1,0.9983095638786016,0.9983095638786016,-0.06996875888435228,5445718.526089976,P>0.05,Non-responder
PWY-5097,L-lysine biosynthesis VI,Responder,1.3323824638541759e-5,2.1087568742847869e-4,0.9496205322385142,5,5.0838301106698446e-8,1.4628211279998617e-7,0.36127061478484507,22.567242668355323,1.2914430978054905,43.11788065729769,7.507589013356367,1.5293600401298213,28.42593820858867,19.419232080627456,1,0.9983095638786016,0.9983095638786016,0.06318331335878022,5679971.639708941,P>0.05,Responder
POLYISOPRENSYN-PWY,polyisoprenoid biosynthesis (E. coli),Responder,7.548031422714816e-6,1.2233296049373168e-4,0.9508011686664042,5,2.148269157985981e-8,4.764945398995169e-8,0.2788990622190664,30.42098126016678,1.4372148646406695,39.6234582487234,5.246583760001468,0.7213334058033699,31.753197456314297,22.655427129157463,1,0.9983095638786016,0.9983095638786016,0.06170071738843903,1038576.9170817459,P>0.05,Responder
PWY0-781,aspartate superpathway,Responder,1.0717642169967598e-5,1.764408435516789e-4,0.9515634524709051,5,8.919378314521998e-8,1.0401893489978503e-7,0.05955752030833397,68.16887595240718,3.1415792873190203,29.54348467482193,15.376382245655634,2.9801105331944298,28.101625842211554,23.99839670411646,1,0.9983095638786016,0.9983095638786016,0.060743544148996534,355014.90436718124,P>0.05,Responder
PWY-5845,superpathway of menaquinol-9 biosynthesis,Responder,-7.656958975847614e-6,1.4090156390598506e-4,0.9566622004597063,5,4.753678937258473e-8,6.537501424329903e-8,0.1502486043339082,56.60790333451373,2.3045671374423167,33.05727022297929,10.750042920265566,2.3264435749155465,29.395332224809806,24.47091105702979,1,0.9983095638786016,0.9983095638786016,-0.054342611704130066,368629.37645258737,P>0.05,Non-responder
DENOVOPURINE2-PWY,superpathway of purine nucleotides de novo biosynthesis II,Responder,-5.9608378947337975e-6,1.1290458774556813e-4,0.9578949617830611,5,2.2046589547345514e-8,4.090027332063163e-8,0.335158405136118,38.13531029118245,1.6164309636187675,34.96471786062743,8.522653257828726,0.28939188046865466,32.46888417833839,23.7543528227368,1,0.9983095638786016,0.9983095638786016,-0.052795355917393,254564.03073579018,P>0.05,Non-responder
PWY-6859,all-trans-farnesol biosynthesis,Responder,-4.472130579113251e-6,8.897186265666725e-5,0.9599115735823137,5,1.066356828771754e-8,2.457738337177079e-8,0.387495636966713,28.53622737609312,1.3993103964196099,39.045085020036744,2.5995416855904687,0.3155446058778462,35.02949059373404,23.010338094760908,1,0.9983095638786016,0.9983095638786016,-0.050264549325787604,648876.1430552076,P>0.05,Non-responder
PWY-7229,superpathway of adenosine nucleotides de novo biosynthesis I,Responder,-9.974589455878663e-6,2.019817054704126e-4,0.9606135750076421,5,0,1.3590379590826564e-7,0.5318413436177106,0,1,50.71299828188363,5.525363342062441,0.2493545802212972,26.36693728252812,17.145346513304517,1,0.9983095638786016,0.9983095638786016,-0.04938362824815238,4962351.81918702,P>0.05,Non-responder
FUCCAT-PWY,fucose degradation,Responder,4.284272522712538e-6,8.749268513231148e-5,0.9609454286978748,5,7.851185178355446e-9,2.5503908065997318e-8,0.4523064196058045,19.937263146318386,1.2490205047918193,41.87938387974196,9.078117206540577,2.31621047492863,25.875920921214004,20.85036751757483,1,0.9983095638786016,0.9983095638786016,0.04896720812984097,527605.0914859509,P>0.05,Responder
PWY-2941,L-lysine biosynthesis II,Responder,1.4273087724830543e-5,3.225509417548543e-4,0.9647046114370234,5,3.399116308849152e-7,3.568202866578666e-7,0.16168222601599036,73.79803049674396,3.8165069991236096,27.122400132987686,19.22615756971095,6.416053906228549,23.829620759333476,23.405767631739334,1,0.9983095638786016,0.9983095638786016,0.044250646571289194,1733034.3184674666,P>0.05,Responder
PWY-5840,superpathway of menaquinol-7 biosynthesis,Responder,-5.55424244931269e-6,1.3482566096583755e-4,0.9671398522930836,5,4.327196597899209e-8,5.971732470846397e-8,0.18538588152546173,56.24795550218306,2.285607476125821,33.03589515461638,10.838381490026595,2.026996165358574,29.43269819493658,24.666028995061865,1,0.9983095638786016,0.9983095638786016,-0.041195736846563934,366134.21891255677,P>0.05,Non-responder
PWY-702,L-methionine biosynthesis II,Responder,-3.6692905115399273e-6,1.1400257417511723e-4,0.9743236951808626,5,1.8475786682715488e-8,4.284324864383906e-8,0.36217374152327014,29.30097498967517,1.4144466629546315,35.02010408970732,17.22690449430699,1.032929435515647,30.087713263080683,16.632348717389362,1,0.9983095638786016,0.9983095638786016,-0.032186032096991064,682915.106881266,P>0.05,Non-responder
PWY-I9,L-cysteine biosynthesis VI (from L-methionine),Responder,5.59398256580499e-6,3.131805802128716e-4,0.9857490684907788,5,3.2500709524707185e-7,3.317459766670553e-7,0.07609510790677249,77.18000202297338,4.382121335009414,27.14236782682574,20.79237790171416,4.142857718968413,25.716935977942917,22.20546057454876,1,0.9983095638786016,0.9983095638786016,0.017861843674990035,908462.44281896,P>0.05,Responder
PWY-841,superpathway of purine nucleotides de novo biosynthesis I,Responder,2.7765118081916277e-6,1.65854738655334e-4,0.9866435384791399,5,2.2439916482194288e-8,8.974735407211218e-8,0.3202227607169173,15.179794905217664,1.1789643739749862,45.76114949738772,6.261300123388336,0.4712196747566575,28.503676014416218,19.002654690051077,1,0.9983095638786016,0.9983095638786016,0.01674062393816526,3934123.2621760755,P>0.05,Responder
PWY-821,superpathway of sulfur amino acid biosynthesis (Saccharomyces cerevisiae),Responder,1.3925685866738539e-6,1.330872732875387e-4,0.9916514278725941,5,4.2301927064425264e-8,5.7580676746827296e-8,0.15819459823402718,57.698000860988586,2.3639544710731837,33.46759457861986,10.338319857900387,1.0385663687865925,30.378168647942978,24.777350546750192,1,0.9983095638786016,0.9983095638786016,0.010463574407037187,291940.80030602566,P>0.05,Responder
PYRIDNUCSAL-PWY,NAD salvage pathway I (PNC VI cycle),Responder,-8.456591031068157e-7,9.191545629920613e-5,0.9926592452431929,5,1.406228720911384e-8,2.809776055324244e-8,0.33587545633961763,34.9011260727709,1.5361248815422703,33.907682930571724,16.287163825511037,1.9826977777708854,27.649454736286742,20.17300072985961,1,0.9983095638786016,0.9983095638786016,-0.009200401511950278,304445.2855511337,P>0.05,Non-responder
PWY4FS-7,phosphatidylglycerol biosynthesis I (plastidic),Responder,-1.006512497579382e-6,1.2339642870895224e-4,0.9934919358249121,5,0,5.095412886315346e-8,0.891378368576649,0,1,55.352614078718396,4.778237075034523,0.4602242538851001,30.01206931879457,9.396855273567411,1,0.9983095638786016,0.9983095638786016,-0.008156739284192596,1758908.6426815945,P>0.05,Non-responder
PWY4FS-8,phosphatidylglycerol biosynthesis II (non-plastidic),Responder,-1.0005476403128559e-6,1.2339497862597543e-4,0.993530427448818,5,0,5.0953128066666033e-8,0.8914760272162098,0,1,55.35259771091986,4.778965620928708,0.4602194932093336,30.011886846861096,9.396330328081008,1,0.9983095638786016,0.9983095638786016,-0.008108495592398719,1758897.8253081853,P>0.05,Non-responder
P4-PWY,"superpathway of L-lysine, L-threonine and L-methionine biosynthesis I",Responder,-1.0984141943412856e-6,1.5957548347394422e-4,0.9945079232271511,5,6.567149825454446e-8,8.471935390907675e-8,0.13742325001102215,60.45400007775844,2.5287007585249537,30.878672742607638,14.198971366722454,2.6118406375793204,29.308569647672666,23.00194560541793,1,0.9983095638786016,0.9983095638786016,-0.0068833518183928095,353218.1004129955,P>0.05,Non-responder
PWY-6123,inosine-5'-phosphate biosynthesis I,Responder,-4.034741963151653e-7,1.9043937065151234e-4,0.9983095638786016,5,0,1.281294581356306e-7,0.4982828569479924,0,1,59.499362758209564,6.465044908372833,0.4938171868520979,26.110821865769623,7.430953280795889,1,0.9983095638786016,0.9983095638786016,-0.0021186490741638103,5131409.221330162,P>0.05,Non-responder
